,SMILES,Caco-2,CYP3A4,hERG,HOB,MN
954,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3cc(OCCCN4CCCC4)ccc23)c5ccccc5,0,1,1,0,1
955,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3cc(OCCN4CCCC4)ccc23)c5ccccc5,0,1,1,0,1
956,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3cc(OCCCCN4CCCCC4)ccc23)c5ccccc5,0,1,1,0,1
957,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3cc(OCCCN4CCCCC4)ccc23)c5ccccc5,0,1,1,0,1
958,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3cc(OCCN4CCCCC4)ccc23)c5ccccc5,0,1,1,0,1
959,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc2c([nH]c3ccc(OCCCCCN4CCCCC4)cc23)c5ccccc5,0,1,1,0,1
960,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C=C)[C@@H]1CC[C@@H]2O,1,1,0,0,0
961,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@@]34CC[C@H]5O)[C@@H]1CC[C@@H]2O,1,1,0,0,0
962,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,1,1,0,0,0
963,C[C@]12CC[C@H]3[C@@H](CC[C@H]4[C@H]5CCC[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,0,1,0,0,0
964,C[C@]12CC[C@H]3[C@@H](CC=C4[C@H]5CC=C[C@@]34CC[C@@H]5O)[C@@H]1CC[C@@H]2O,1,1,0,0,0
965,C\C=C/[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23,1,1,1,0,0
966,CC[C@]12CC[C@H](O)CC1=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@H]23,1,1,0,0,0
967,CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,1,1,0,0,0
968,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=C)CC[C@]34C)[C@@H]1CC[C@@H]2O,1,1,0,0,0
969,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C=C)[C@@H]1CC[C@@]2(O)C#C,1,1,0,1,0
970,C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@]12C,1,1,0,1,0
971,CC1=CC2=CC[C@H]3[C@@H]4CC[C@@](O)(C#C)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,1,1,1,1,0
972,CC1=CC2=CC[C@H]3[C@@H]4CC[C@](C)(O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,1,1,1,1,0
973,C[C@]12CC[C@H]3[C@@H](CC=C4C=C(Cl)CC[C@]34C=C)[C@@H]1CC[C@@H]2O,1,1,1,0,0
974,CCC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,1,1,0,0,0
975,CC1=CC2=CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]2(CC1)C=C,1,1,1,0,0
976,C[C@]1(O)CC[C@]2(C=C)[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CC=C2C1,1,1,0,0,0
977,COC[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(\C=N\O)cc5)OC,0,1,1,1,0
978,Cc1c(O)c(C)c2OC=C(C(=O)c2c1O)c3ccc(O)cc3,1,0,0,0,1
979,Cc1c(nn(c2ccc(O)cc2)c1c3ccc(CCCN4CCCCC4)cc3)c5ccc(O)cc5,0,1,1,0,1
980,Cc1c(nn(c2ccc(O)cc2)c1c3ccc(\C=C\C(=O)N4CCCCC4)cc3)c5ccc(O)cc5,0,1,1,0,1
981,Cc1c(nn(c2ccc(O)cc2)c1c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,0,1,1,0,1
982,O\N=C\c1ccc(cc1F)c2ccc(O)cc2,1,0,0,0,1
983,CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCC(C)C)n1,1,0,1,1,0
984,CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,1,0,1,1,1
985,CC(C)CNc1nc(CCc2ccccc2)cc(n1)N(C)CC(C)C,1,1,1,1,1
986,CC(C)CNc1nc(CCc2cccc3ccccc23)cc(n1)N(C)CC(C)C,0,1,1,1,1
987,CC(C)CCc1cc(NCC(C)C)nc(n1)N(C)CC(C)C,1,0,1,1,1
988,CC(C)CNc1cc(NCc2ccccc2)nc(NCC(C)C)n1,0,0,1,1,0
989,CC(C)CNc1cc(NCC(C)C)nc(NCC(C)C)n1,1,0,0,1,1
990,CC(C)CCc1cc(NCc2cccc3ccccc23)nc(NCC(C)C)n1,0,1,1,1,1
991,CC(C)CCc1cc(NCc2ccccc2)nc(NCC(C)C)n1,0,0,1,1,0
992,CC(C)CCc1cc(NCC(C)C)nc(NCc2cccc3ccccc23)n1,0,1,1,1,1
993,CC(C)CCc1cc(NCC(C)C)nc(NCc2ccccc2)n1,1,0,1,1,0
994,CCc1cc(NCC(C)C)nc(NCC(C)C)n1,1,0,0,1,1
995,CC(C)CNc1cc(CCc2cccc3ccccc23)nc(NCC(C)C)n1,0,1,1,1,1
996,CC(C)CCc1cc(NCc2ccccc2)nc(NCc3ccccc3)n1,0,0,1,1,0
997,CC(C)CCc1cc(NCC(C)C)nc(NCC(C)C)n1,1,0,0,1,1
998,CCCCc1cc(NCCC)nc(NCCC)n1,1,0,0,1,1
999,CC(C)CNc1nc(CCc2ccccc2)cc(NCc3ccccc3)n1,0,0,1,1,0
1000,CC(C)CNc1cc(CCc2ccccc2)nc(NCc3ccccc3)n1,0,0,1,1,0
1001,CC(C)CNc1nc(NCc2ccccc2)cc(\C=C\c3ccccc3)n1,0,0,1,1,0
1002,CC(C)CNc1cc(\C=C\c2ccccc2)nc(NCc3ccccc3)n1,0,0,1,1,0
1003,CC(C)CNc1cc(CCc2ccccc2)nc(NCC(C)C)n1,0,0,1,1,0
1004,NC(=N)N\N=C\C1=C(Cl)c2ccccc2CC1,1,0,1,1,1
1005,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)c5ccc(cc5)N(C)C,0,1,1,0,0
1006,CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3ccccc23)C(=O)c4ccc(F)c(F)c4,1,1,1,0,1
1007,C(CN1CCC1)Oc2ccc(cc2)C3=C(CCOc4ccccc34)c5ccccc5,1,1,1,0,0
1008,Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCC4)cc3)c5ccccc5OCC2,0,1,1,0,0
1009,COc1ccc2C(=C(CCOc2c1)c3ccc(O)cc3)c4ccc(OCCN5CCC5)cc4,1,1,1,0,1
1010,COc1ccc2C(=C(CCOc2c1)c3ccc(O)cc3)c4ccc(OCCN5CCCC5)cc4,1,1,1,0,0
1011,Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(O)cc5OCC2,0,1,1,0,1
1012,Fc1ccc2C(=C(CCOc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,1,1,1,0,1
1013,Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,0,1,1,0,1
1014,Oc1cccc(c1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,0,1,1,0,1
1015,Fc1ccc(cc1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,1,1,1,0,1
1016,Oc1ccc(cc1)C2=C(c3ccc(OCCN4CCCCC4)cc3)c5ccc(F)cc5OCC2,0,1,1,0,1
1017,Oc1ccc(cc1)C2=C(CCOc3cc(F)ccc23)c4ccc(OCCN5CCCC5)cc4,0,1,1,0,1
1018,C\C(=C(\Cl)/c1ccccc1)\C=N\NC(=N)N,1,0,1,1,1
1019,NC(=N)N\N=C\C1=C(Cl)c2ccccc2CCC1,1,0,1,1,1
1020,COc1cc2oc(cc2cc1O)c3ccc(O)cc3O,1,0,0,0,1
1021,COc1cc(O)c2c(C=O)c(oc2c1)c3ccc(O)cc3O,1,1,0,0,1
1022,CC(=CCc1c(O)c(CC(O)C(=C)C)c(O)c2C(=O)C(=COc12)c3ccc(O)c(O)c3)C,0,1,0,0,0
1023,CC(=CCc1c(O)c2C(=O)C(=COc2c3CC(Oc13)C(C)(C)O)c4ccc(O)c(O)c4)C,0,1,0,0,0
1024,CC(=CCc1c(O)c(CC(O)C(=C)C)c2OC=C(C(=O)c2c1O)c3ccc(O)c(O)c3)C,0,1,0,0,0
1025,CC[C@@]12C[C@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4,1,1,0,0,0
1026,CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(OCc4ccncc4)ccc23)C#CC,0,1,1,0,0
1027,CC[C@@]12CC[C@@](O)(C[C@H]1CCc3cc(O)ccc23)C#CC,1,1,1,0,0
1028,CC#C[C@@]1(O)CC[C@]2(CC=C)[C@H](CCc3cc(O)ccc23)C1,1,1,1,0,0
1029,Oc1ccc2C(=C(Cc3ccccc3)C(=O)Oc2c1)C(F)(F)F,0,0,0,1,1
1030,Cc1cccc(SCC2=CC(=O)Oc3cc(O)ccc23)n1,1,1,0,0,1
1031,Cn1cc(nn1)[C@]2(O)CC[C@H]3[C@@H]4CCc5cc(O)ccc5[C@H]4CC[C@]23C,1,1,1,0,1
1032,COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CCc2cc1O,1,1,1,0,0
1033,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)c(Cl)cc34)[C@@H]1CCCC2=O,1,1,1,0,0
1034,COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCCC4=O)[C@@H]3CCc2cc1O,1,1,1,0,0
1035,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,1
1036,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCC6)cc5,0,1,1,0,1
1037,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCSCC6)cc5,0,1,1,0,1
1038,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCOCC6)cc5,0,1,1,0,1
1039,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,0,1,1,0,1
1040,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCCC6)cc5,0,1,1,0,1
1041,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCC6)cc5,0,1,1,0,1
1042,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCCN6C(=O)CCC6=O)cc5,0,1,0,0,1
1043,CN(C)CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0,1,1,0,0
1044,Oc1ccc2C3=C(CCOc2c1)c4ccc(F)cc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,0,1,1,0,1
1045,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,1
1046,Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,0
1047,COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,1
1048,Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@H]3c5ccc(OCCN6CCCCCC6)cc5,0,1,1,0,0
1049,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6C(=O)CCC6=O)cc5,0,1,0,0,1
1050,COC(=O)COc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0,1,0,0,0
1051,CCN(CC)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,1,1,1,0,0
1052,CCN(CC)CCOc1ccc(cc1)[C@H]2Oc3cc(F)ccc3C4=C2c5ccc(O)cc5OCC4,1,1,1,0,0
1053,Oc1ccc2C3=C(CCOc2c1)c4ccc(F)cc4O[C@H]3c5ccc(OCCN6CCCCCC6)cc5,0,1,1,0,1
1054,CC(C)N(CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,0,1,1,0,1
1055,CC(C)N(CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4)C(C)C,0,1,1,0,1
1056,Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,0
1057,COc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,1
1058,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6C(=O)CCC6=O)cc5,0,1,0,0,1
1059,Oc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccccc6OCC3,0,1,1,0,0
1060,COc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,0,1,1,0,1
1061,CCN(CC)CCOc1ccc(cc1)[C@@H]2Oc3cc(F)ccc3C4=C2c5ccc(O)cc5OCC4,1,1,1,0,0
1062,CN1CCN(CCOc2ccc(cc2)[C@H]3Oc4cc(O)ccc4C5=C3c6ccc(O)cc6OCC5)CC1,0,1,1,0,1
1063,CCN(CC)CCOc1ccc(cc1)[C@@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,1,1,1,0,0
1064,COc1ccc2C3=C([C@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6OCC3,0,1,1,0,1
1065,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCOCC6)cc5,0,1,1,0,1
1066,CN(C)CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0,1,1,0,0
1067,Oc1ccc2C3=C(CCOc2c1)c4ccccc4O[C@@H]3c5ccc(OCCN6CCCCCC6)cc5,0,1,1,0,0
1068,CN(C)CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccccc5OCC4,0,1,1,0,0
1069,CN(C)CCOc1ccc(cc1)[C@@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,1,1,1,0,0
1070,CN(C)CCOc1ccc(cc1)[C@H]2Oc3ccccc3C4=C2c5ccc(O)cc5OCC4,1,1,1,0,0
1071,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5ccc(OCCCN6CCCCC6)cc5,0,1,1,0,1
1072,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCCN6C(=O)CCC6=O)cc5,0,1,0,0,1
1073,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCCN6CCCCC6)cc5,0,1,1,0,1
1074,COc1ccc2C3=C(CCOc2c1)c4ccc(OC)cc4O[C@@H]3c5ccc(OCCN6CCCCC6)cc5,1,1,1,0,0
1075,Oc1ccc2C3=C([C@H](Oc2c1)c4ccc(OCCN5CCCCCC5)cc4)c6ccccc6OCC3,0,1,1,0,0
1076,Oc1ccc2C3=C([C@H](Oc2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccccc6OCC3,0,1,1,0,0
1077,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5ccc(OCCN6CCSCC6)cc5,0,1,1,0,1
1078,OC(=O)CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0,1,0,0,0
1079,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@@H]3c5cccc(OCCN6CCCCC6)c5,0,1,1,0,1
1080,CN(C)CCOc1ccc(cc1)[C@H]2Oc3cc(O)ccc3C4=C2c5ccccc5OCC4,0,1,1,0,0
1081,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4O[C@H]3c5cccc(OCCN6CCCCC6)c5,0,1,1,0,1
1082,OCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0,1,0,0,0
1083,CN1CCN(CCOc2ccc(cc2)[C@@H]3Oc4cc(O)ccc4C5=C3c6ccc(O)cc6OCC5)CC1,0,1,1,0,1
1084,OCCCOc1ccc(cc1)C2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0,1,1,0,0
1085,OC(=O)CCOc1ccc(cc1)[C@@H]2Oc3cc(O)ccc3C4=C2c5ccc(O)cc5OCC4,0,1,0,0,0
1086,Oc1ccc2C3=C([C@@H](Oc2c1)c4ccc(OCCN5CCCCCC5)cc4)c6ccccc6OCC3,0,1,1,0,0
1087,Oc1ccc2C3=C(CCOc2c1)c4ccc(O)cc4OC3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,1
1088,Oc1ccc2C3=C(CCCOc2c1)c4ccc(O)cc4OC3c5ccc(OCCN6CCCCC6)cc5,0,1,1,0,1
1089,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(O)c5ccc6COCc6c5,1,1,1,0,0
1090,Cc1ccc(cc1)S(=O)(=O)N2Cc3ccc(cc3C2)[C@]4(O)CC[C@H]5[C@@H]6CCc7cc(O)ccc7[C@H]6CC[C@]45C,0,1,1,0,1
1091,CCOC(=O)C1(Cc2ccc(cc2C1)[C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]34C)C#N,0,1,1,0,0
1092,CCOC(=O)C1(Cc2ccc(cc2C1)[C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]34C)C(=O)C,0,1,1,0,0
1093,CC(=O)C1(Cc2ccc(cc2C1)[C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]34C)C(=O)C,0,1,0,0,0
1094,CCOC(=O)C1(Cc2ccc(cc2C1)[C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]34C)C(=O)OCC,0,1,0,0,0
1095,Oc1cccc2c(OC(=O)c3ccc(Cl)cc3Cl)cccc12,1,1,0,1,1
1096,COc1ccc(cc1)C(=O)Oc2cccc3c(O)cccc23,1,1,0,0,1
1097,COC(=O)C(C)N1C(=O)S\C(=C\c2ccc(O)c(Cl)c2)\C1=O,1,1,0,0,1
1098,Cc1ccc(cc1)C(=O)C2=C(O)C(=O)N(C2c3ccc(Br)cc3)c4ccc(O)cc4,0,1,0,0,1
1099,Oc1ccc(cc1)N2C(=O)c3ccc(Br)cc3C2=O,1,0,0,1,1
1100,Oc1ccc(\C=C\C(=O)c2ccc(Br)cc2)cc1,1,0,0,0,0
1101,Cc1ccc(cc1)C(=O)Oc2cccc3c(O)cccc23,1,1,0,1,1
1102,COc1ccc(CCCc2ccc(O)cc2)c(O)c1,1,0,0,0,0
1103,CC(=CCc1c(O)c(O)cc([C@H]2CCc3ccc(O)cc3O2)c1CC=C(C)C)C,1,1,1,0,0
1104,CC(=CCc1c(O)c(O)ccc1[C@H]2CCc3ccc(O)cc3O2)C,1,1,0,0,0
1105,Oc1ccc(cc1)[C@H]2CCc3ccc(O)cc3O2,0,0,0,0,0
1106,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]45CCC(=O)O5)[C@H]13,1,1,1,0,0
1107,OC(=O)\C=C\c1ccc2c(C(=O)c3ccc(OCCN4CCCCC4)cc3)c(sc2c1)c5ccc(O)cc5,0,1,1,0,1
1108,Oc1ccc2nc(c3ccccc3)n(Cc4ccc(OCCN5CCCCC5)cc4)c2c1,0,1,1,0,1
1109,Oc1ccc(cc1)c2nc3ccccc3n2Cc4ccc(OCCN5CCCCC5)cc4,0,1,1,0,1
1110,OCC1=Nc2cc3CCC(N(CC#C)c4ccc(cc4)C(=O)N[C@@H](CCC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O)c3cc2C(=O)N1,0,1,0,0,1
1111,COc1ccc(cc1)c2oc(SC\C(=C(\C#N)/C(=N)C)\O)nn2,0,1,1,0,1
1112,Cc1ccc(cc1)c2nnc(S)n2\N=C\C=C/c3ccccc3[N+](=O)[O-],0,1,0,1,1
1113,Oc1c(\C=N\c2cccc3cccnc23)sc4ccccc14,0,1,0,1,1
1114,Cc1nn(c2ccccc2)c3sc(cc13)C(=O)OCN4C(=O)c5ccccc5C4=O,0,1,1,1,1
1115,CCCCn1c(NC(=O)CC)c(C#N)c2nc3ccccc3nc12,1,1,1,1,1
1116,Cn1c(SCC2=CC(=O)N3C=C(Br)C=CC3=N2)nnc1C4COc5ccccc5O4,0,1,1,0,1
1117,CC1Cc2ccccc2N1C(=O)CSc3nnc(NC(=O)Cc4cccs4)s3,0,1,1,0,1
1118,COC(=O)c1oc2ccc(Br)cc2c1NC(=O)CCCN3C(=O)c4ccccc4C3=O,0,1,1,1,1
1119,O=Cc1cn(nc1C2=Cc3c(OC2=O)ccc4ccccc34)c5ccccc5,1,1,1,1,1
1120,FC(F)(F)c1cc(nc2c(Br)c(nn12)C(=O)NCc3occc3)c4cccs4,0,1,1,1,1
1121,O=C(CSc1nnc(SCC(=O)c2occc2)s1)c3occc3,0,0,0,0,1
1122,CC(=O)Nc1ccc2nc(C)cc(O)c2c1,1,0,0,1,1
1123,O=C(CN1C(=O)N(Cc2occc2)C(=O)c3c4CCCCCc4sc13)Nc5ccccc5,0,1,1,0,1
1124,O=C(N1CCc2ccccc2C1)c3cc(on3)c4occc4,1,1,1,1,1
1125,Cc1ccc(cc1C)n2nnnc2SCC(=O)Nc3ccc4C(=O)OCc4c3,0,1,0,0,1
1126,CN1C(=O)\C(=C\2/SC(=NC2=O)Nc3cccc(C)c3C)\c4ccccc14,1,1,1,0,1
1127,O=C(COC(=O)CCC(=O)c1cccs1)NCc2occc2,0,1,1,0,0
1128,Cc1oc(\C=C\2/Sc3nc(nn3C2=O)c4occc4)cc1,1,1,0,1,1
1129,OC(=O)c1cc(nc2ccccc12)c3occc3,0,0,0,1,1
1130,Cc1occc1C(=O)NCc2cccc(CNC(=O)c3ccoc3C)c2,0,0,1,1,1
1131,O=C(Nc1cccc(c1)C(=O)Nc2cccc(c2)c3cnc4ccccc4n3)c5occc5,0,1,1,1,1
1132,Cc1oc(cc1)C2CC(=O)N3CN(CSC3=C2C#N)c4cccc(C)c4,1,1,1,1,1
1133,CCOC(=O)c1c(C)oc2c3ccccc3c(O)c(\C=N\C4CCS(=O)(=O)C4)c12,0,1,0,0,1
1134,C=CCN1C(=O)C(=CC2=C1N=C3C=CC=CN3C2=O)C#N,1,1,0,1,1
1135,Cc1ccc(cc1)S(=O)(=O)Cc2oc(cc2)C(=O)NCc3ccc4OCOc4c3,0,1,1,1,1
1136,COc1ccc(Cl)cc1NC(=O)c2ocnc2C,1,1,1,1,1
1137,COc1ccc(cc1OC)C2CC(=NN2S(=O)(=O)C)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5,0,1,1,1,1
1138,COc1ccc(NC(=O)c2occc2)cc1N,1,0,1,1,1
1139,CCCN(CCC)S(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,0,0,0,1,1
1140,CCn1c(SCC(=O)c2oc(CNC(=O)C)cc2)nnc1c3cccs3,0,1,1,0,1
1141,Cc1ccc2nc(O)c(cc2c1)c3nc4ccccn4c3NCc5occc5,0,1,1,1,1
1142,O\C(=C(/C#N)\c1nc2ccccc2[nH]1)\Nc3ccc(Cl)cc3,0,1,1,1,1
1143,CCCNC(=O)c1ccc(s1)c2nc3ccccc3s2,1,0,1,1,1
1144,O=C(Nc1cccc(c1)c2cn3cccnc3n2)c4ccc5OCOc5c4,0,1,1,0,1
1145,CCCN1N=C(C(=O)OCC(=O)c2ccc3OCC(=O)Nc3c2)c4ccccc4C1=O,0,1,0,1,1
1146,Cc1ccc2[nH]c(nc2c1)\C(=C/c3ccc(N4CCCCC4)c(c3)[N+](=O)[O-])\C#N,0,1,1,1,1
1147,CCOC(=O)Nc1on[n+](c1)N2CCOCC2,1,1,0,1,1
1148,NC(=O)C1(CCN(CC1)c2nc(cs2)c3ccc(Br)cc3)N4CCCCC4,0,1,1,1,1
1149,COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)N4CCC(C)CC4)ccc23,1,1,1,1,1
1150,CCc1nnc2SCC(=Nn12)c3oc(cc3)c4cc(Cl)ccc4Cl,0,1,1,0,1
1151,Cc1nc2sccn2c1c3nc(cs3)c4oc5ccccc5c4,0,1,1,1,1
1152,CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c3ccccc13,0,1,1,1,1
1153,Oc1c(Cl)cc(Cl)c(Cl)c1Cc2c(O)c(Cl)cc(Cl)c2Cl,0,0,0,1,0
1154,NC(=O)c1c2CCCc2sc1NC(=O)c3oc4ccccc4c3,0,1,1,0,1
1155,Cc1cc(c2nn3c(nnc3s2)c4ccccc4)c5ccccc5n1,1,1,1,1,1
1156,COC(=O)c1ccc2C(=O)N(CCCCCC(=O)NCc3ccc4OCOc4c3)C(=O)Nc2c1,0,1,1,0,1
1157,COCCNC(=O)c1c(N)n(\N=C\c2cccs2)c3nc4ccccc4nc13,0,1,1,1,1
1158,CCC1(C)NC(=O)N(CC(=O)Nc2sc3CCCc3c2C(=O)N)C1=O,0,1,0,0,1
1159,Cc1onc(c1)C(=O)OCC(=O)c2ccc(Br)s2,0,0,0,1,1
1160,CC1=Nc2ccccc2C(=O)N1\N=C\c3c(O)ccc4oc5CCCCc5c34,0,1,0,1,1
1161,CCc1cccc2c(c[nH]c12)C(=O)Cn3nnc(n3)c4ccc(OC)c(OC)c4,0,1,0,1,1
1162,CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)c2cc3CCCc3s2,0,1,0,0,1
1163,CC(=N)\C(=C(\O)/CSc1oc(nn1)c2ccc(OC(F)F)cc2)\C#N,0,1,1,0,1
1164,O=C(Cc1cn2ccsc2n1)OCc3nc4ccccc4s3,0,1,1,1,1
1165,CCn1c(SCC(=O)Nc2ccc3c(oc4ccccc34)c2)nnc1c5ccc(N)cc5,0,1,1,0,1
1166,CCN(c1ccccc1)S(=O)(=O)c2ccc3ncc(C(=O)NCCOC)c(O)c3c2,0,1,1,1,1
1167,Cc1ccc(cc1)c2csc(NC(=O)c3oncc3)n2,1,0,1,1,1
1168,CCOC(=O)C1=C(C)S\C(=C/N(C)C)\C1=O,1,1,0,1,0
